originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,BHR,Bahrain,7761,835,0,3563,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,CYP,Cyprus,846,255,371,185,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,IRQ,Iraq,3096,459,110,62,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,ISR,Israel,3658,152,265,271,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,JOR,Jordan,11047,396,0,536,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,KWT,Kuwait,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,LBN,Lebanon,7245,296,108,84,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,OMN,Oman,9766,34,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,PSE,Palestine,20702,4530,1132,1893,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,QAT,Qatar,3171,1334,800,6114,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,SAU,Saudi Arabia,81571,516,14120,34,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,SYR,Syria,4,0,1220,1,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,TUR,Turkey,524,167,281,161,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,KWT,Kuwait,YEM,Yemen,66581,0,52,21,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,ARE,United Arab Emirates,0,895,175,7844,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,BHR,Bahrain,0,45,0,1225,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,CYP,Cyprus,0,650,983,1008,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,IRQ,Iraq,0,795,2,3,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,ISR,Israel,0,1634,1799,3292,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,JOR,Jordan,0,0,0,1169,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,KWT,Kuwait,0,108,0,14,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,LBN,Lebanon,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,OMN,Oman,0,0,0,1,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,PSE,Palestine,0,0,293,834,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,QAT,Qatar,0,9,70,2208,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,SAU,Saudi Arabia,0,0,789,78,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,SYR,Syria,0,0,3715,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,TUR,Turkey,0,210,402,449,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,LBN,Lebanon,YEM,Yemen,643,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,ARE,United Arab Emirates,575,52921,15352,4256,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,BHR,Bahrain,6,1766,331,449,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,CYP,Cyprus,52,380,264,78,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,IRQ,Iraq,1,58,55,1,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,ISR,Israel,29,463,187,65,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,JOR,Jordan,453,686,400,406,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,KWT,Kuwait,0,5853,1052,23,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,LBN,Lebanon,236,611,224,66,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,OMN,Oman,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,PSE,Palestine,4900,6016,5568,4429,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,QAT,Qatar,5,2204,1873,666,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,SAU,Saudi Arabia,246,261,11890,56,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,SYR,Syria,0,0,342,318,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,TUR,Turkey,29,64,153,67,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,OMN,Oman,YEM,Yemen,52,7,37,2,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,ARE,United Arab Emirates,0,1,2195,3920,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,BHR,Bahrain,0,0,0,1837,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,CYP,Cyprus,3,79,181,51,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,IRQ,Iraq,123,1,1343,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,ISR,Israel,0,9468,30961,34173,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,JOR,Jordan,46882,317,0,66932,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,KWT,Kuwait,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,LBN,Lebanon,6061,294,79348,8552,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,OMN,Oman,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,PSE,Palestine,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,QAT,Qatar,0,0,477,3370,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,SAU,Saudi Arabia,0,0,8713,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,SYR,Syria,0,0,49962,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,TUR,Turkey,0,0,408,106,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,PSE,Palestine,YEM,Yemen,1017,0,232,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,ARE,United Arab Emirates,1399,567,187,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,BHR,Bahrain,28,15,14,0,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,CYP,Cyprus,46,50,13,0,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,IRQ,Iraq,118,16,2,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,ISR,Israel,112,44,3,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,JOR,Jordan,1408,109,14,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,KWT,Kuwait,45,76,63,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,LBN,Lebanon,831,8,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,OMN,Oman,103,19,22,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,PSE,Palestine,9427,3133,2907,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,QAT,Qatar,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,SAU,Saudi Arabia,214,0,1,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,SYR,Syria,0,0,110,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,TUR,Turkey,48,24,36,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,QAT,Qatar,YEM,Yemen,13567,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,ARE,United Arab Emirates,7293,92984,1057,49449,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,BHR,Bahrain,149,9309,70,9698,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,CYP,Cyprus,229,1624,238,326,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,IRQ,Iraq,3268,6843,183,454,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,ISR,Israel,1910,7063,108,1783,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,JOR,Jordan,31541,4207,0,5103,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,KWT,Kuwait,88,35795,306,664,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,LBN,Lebanon,20982,6513,3,669,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,OMN,Oman,846,125,0,88,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,PSE,Palestine,17368,9552,2828,9270,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,QAT,Qatar,76,8927,197,18064,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,SAU,Saudi Arabia,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,SYR,Syria,9,4,3156,10,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,TUR,Turkey,1567,2649,2355,3497,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SAU,Saudi Arabia,YEM,Yemen,350688,10,0,301,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,ARE,United Arab Emirates,368,4252,0,28803,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,BHR,Bahrain,0,312,0,3788,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,CYP,Cyprus,343,936,0,1551,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,IRQ,Iraq,957,4665,0,690,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,ISR,Israel,2321,3926,0,4350,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,JOR,Jordan,32246,0,0,68488,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,KWT,Kuwait,0,1763,0,1748,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,LBN,Lebanon,18145,11840,0,26491,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,OMN,Oman,1,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,PSE,Palestine,1076,2799,0,1212,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,QAT,Qatar,0,437,0,7484,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,SAU,Saudi Arabia,0,0,0,13988,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,SYR,Syria,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,TUR,Turkey,375,1712,0,3543,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,SYR,Syria,YEM,Yemen,893,0,0,432,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,ARE,United Arab Emirates,701,206,0,5113,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,BHR,Bahrain,0,0,0,787,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,CYP,Cyprus,167,1455,405,206,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,IRQ,Iraq,2705,3247,1101,1484,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,ISR,Israel,7007,3322,1387,3300,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,JOR,Jordan,345,2,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,KWT,Kuwait,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,LBN,Lebanon,255,3,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,OMN,Oman,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,PSE,Palestine,25,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,QAT,Qatar,0,0,0,1545,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,SAU,Saudi Arabia,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,SYR,Syria,0,0,1,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,TUR,Turkey,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,TUR,Turkey,YEM,Yemen,50,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,ARE,United Arab Emirates,0,24299,19931,79636,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,BHR,Bahrain,0,1970,595,10639,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,CYP,Cyprus,0,6,12,6,1,0
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,IRQ,Iraq,0,1628,428,156,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,ISR,Israel,0,16717,10657,12891,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,JOR,Jordan,0,70,0,494,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,KWT,Kuwait,0,10524,2704,3917,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,LBN,Lebanon,0,460,32,64,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,OMN,Oman,0,0,0,0,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,PSE,Palestine,0,376,219,394,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,QAT,Qatar,0,3165,4038,20951,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,SAU,Saudi Arabia,0,16,78571,30126,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,SYR,Syria,0,0,117,383,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,TUR,Turkey,0,31,45,42,1,1
5,West Asia,5,West Asia,1022058,584643,1089062,927243,,YEM,Yemen,YEM,Yemen,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,AFG,Afghanistan,1121,0,376,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,BGD,Bangladesh,1,78,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,BTN,Bhutan,0,1,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,IND,India,7383,9184,9673,12104,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,IRN,Iran,0,0,439,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,LKA,Sri Lanka,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,MDV,Maldives,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,NPL,Nepal,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ARE,United Arab Emirates,PAK,Pakistan,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,AFG,Afghanistan,218,1,48,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,BGD,Bangladesh,9143,11341,7805,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,BTN,Bhutan,0,0,0,0,0,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,IND,India,1,1,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,IRN,Iran,2,1,78,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,LKA,Sri Lanka,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,MDV,Maldives,0,0,0,0,0,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,NPL,Nepal,6,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,BHR,Bahrain,PAK,Pakistan,1079,36,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,AFG,Afghanistan,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,BGD,Bangladesh,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,BTN,Bhutan,0,0,0,0,0,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,IND,India,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,IRN,Iran,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,LKA,Sri Lanka,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,MDV,Maldives,0,0,0,0,0,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,NPL,Nepal,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,CYP,Cyprus,PAK,Pakistan,0,0,0,0,0,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,AFG,Afghanistan,94,0,28,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,BGD,Bangladesh,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,BTN,Bhutan,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,IND,India,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,IRN,Iran,9266,0,6253,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,LKA,Sri Lanka,4,1,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,MDV,Maldives,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,NPL,Nepal,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,IRQ,Iraq,PAK,Pakistan,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,AFG,Afghanistan,1239,0,132,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,BGD,Bangladesh,0,5,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,BTN,Bhutan,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,IND,India,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,IRN,Iran,0,10338,4322,13,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,LKA,Sri Lanka,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,MDV,Maldives,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,NPL,Nepal,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,ISR,Israel,PAK,Pakistan,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,AFG,Afghanistan,51,27,15,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,BGD,Bangladesh,0,39,51,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,BTN,Bhutan,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,IND,India,2,2,1,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,IRN,Iran,7,142,94,1,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,LKA,Sri Lanka,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,MDV,Maldives,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,NPL,Nepal,1,15,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,JOR,Jordan,PAK,Pakistan,209,763,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,AFG,Afghanistan,5489,110,218,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,BGD,Bangladesh,483,78,3,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,BTN,Bhutan,0,1,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,IND,India,14113,60,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,IRN,Iran,220,65,510,17,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,LKA,Sri Lanka,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,MDV,Maldives,156,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,NPL,Nepal,1783,33,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,KWT,Kuwait,PAK,Pakistan,76966,2968,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,AFG,Afghanistan,0,6,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,BGD,Bangladesh,0,0,1,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,BTN,Bhutan,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,IND,India,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,IRN,Iran,0,3,1,1,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,LKA,Sri Lanka,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,MDV,Maldives,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,NPL,Nepal,0,2,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,LBN,Lebanon,PAK,Pakistan,0,165,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,AFG,Afghanistan,258,568,33,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,BGD,Bangladesh,28,369,11,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,BTN,Bhutan,0,704,22,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,IND,India,213,10002,326,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,IRN,Iran,6,122,101,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,LKA,Sri Lanka,0,0,103,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,MDV,Maldives,0,48,10,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,NPL,Nepal,27,2828,112,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,OMN,Oman,PAK,Pakistan,4994,16934,190,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,AFG,Afghanistan,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,BGD,Bangladesh,0,252,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,BTN,Bhutan,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,IND,India,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,IRN,Iran,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,LKA,Sri Lanka,0,0,1,1,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,MDV,Maldives,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,NPL,Nepal,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,PSE,Palestine,PAK,Pakistan,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,AFG,Afghanistan,779,47,57,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,BGD,Bangladesh,25,27,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,BTN,Bhutan,0,0,0,0,1,0
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,IND,India,101,30,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,IRN,Iran,15,19,80,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,LKA,Sri Lanka,0,0,0,0,1,1
5,West Asia,6,South Asia,235822,178811,35502,13532,,QAT,Qatar,MDV,Maldives,0,0,0,0,1,0
